LANGUAGE	LLM	GUIDELINES	EXAMPLES	UD	WORD_ACCURACY	BOUNDARY_PRECISION	BOUNDARY_RECALL	BOUNDARY_F1	PRESENT
results_3/eng	qwen	guidelines	0	1	0.76	0.59375	0.6031746031746031	0.5984251968503936	150
results_3/eng	qwen	guidelines	50	1	0.7266666666666667	0.5925925925925926	0.5079365079365079	0.547008547008547	150
results_3/epo	claude	guidelines-dummy	0	0	0.9266666666666666	0.9698492462311558	0.9507389162561576	0.9601990049751243	150
results_3/epo	claude	guidelines-dummy	50	0	0.8666666666666667	0.9744897959183674	0.9408866995073891	0.9573934837092731	150
results_3/epo	claude	guidelines-dummy	0	1	0.9466666666666667	0.9797979797979798	0.9556650246305419	0.9675810473815462	150
results_3/epo	claude	guidelines-dummy	50	1	0.9066666666666666	0.979381443298969	0.9359605911330049	0.9571788413098236	150
results_3/epo	claude	guidelines-no-examples	0	0	0.88	0.9736842105263158	0.9113300492610837	0.9414758269720103	150
results_3/epo	claude	guidelines-no-examples	50	0	0.8533333333333334	0.9738219895287958	0.916256157635468	0.9441624365482234	150
results_3/epo	claude	guidelines-no-examples	0	1	0.94	0.9796954314720813	0.9507389162561576	0.965	150
results_3/epo	claude	guidelines-no-examples	50	1	0.86	0.96	0.9458128078817734	0.9528535980148883	150
results_3/epo	claude	guidelines	0	0	0.9066666666666666	0.9653465346534653	0.9605911330049262	0.962962962962963	150
results_3/epo	claude	guidelines	50	0	0.8533333333333334	0.9739583333333334	0.9211822660098522	0.9468354430379746	150
results_3/epo	claude	guidelines	0	1	0.9333333333333333	0.9747474747474747	0.9507389162561576	0.9625935162094763	150
results_3/epo	claude	guidelines	50	1	0.94	0.9797979797979798	0.9556650246305419	0.9675810473815462	150
results_3/epo	gpt5	guidelines-dummy	0	0	0.7666666666666667	0.8862559241706162	0.9211822660098522	0.9033816425120773	150
results_3/epo	gpt5	guidelines-dummy	50	0	0.9133333333333333	0.9794871794871794	0.9408866995073891	0.9597989949748744	150
results_3/epo	gpt5	guidelines-dummy	0	1	0.7733333333333333	0.8761467889908257	0.9408866995073891	0.9073634204275534	150
results_3/epo	gpt5	guidelines-dummy	50	1	0.84	0.9317073170731708	0.9408866995073891	0.9362745098039216	150
results_3/epo	gpt5	guidelines-no-examples	0	0	0.7666666666666667	0.8796296296296297	0.9359605911330049	0.9069212410501193	150
results_3/epo	gpt5	guidelines-no-examples	50	0	0.84	0.9368932038834952	0.9507389162561576	0.943765281173594	150
results_3/epo	gpt5	guidelines-no-examples	0	1	0.7333333333333333	0.863013698630137	0.9310344827586207	0.8957345971563981	150
results_3/epo	gpt5	guidelines-no-examples	50	1	0.7866666666666666	0.892018779342723	0.9359605911330049	0.9134615384615385	150
results_3/epo	gpt5	guidelines	0	0	0.8733333333333333	0.9789473684210527	0.916256157635468	0.9465648854961833	150
results_3/epo	gpt5	guidelines	50	0	0.8866666666666667	0.9844559585492227	0.9359605911330049	0.9595959595959596	150
results_3/epo	gpt5	guidelines	0	1	0.7666666666666667	0.8790697674418605	0.9310344827586207	0.9043062200956938	150
results_3/epo	gpt5	guidelines	50	1	0.9	0.9746192893401016	0.9458128078817734	0.96	150
results_3/epo	llama	guidelines-dummy	0	0	0.4866666666666667	0.8428571428571429	0.5812807881773399	0.6880466472303206	150
results_3/epo	llama	guidelines-dummy	50	0	0.6866666666666666	0.9302325581395349	0.7881773399014779	0.8533333333333333	150
results_3/epo	llama	guidelines-dummy	0	1	0.14666666666666667	0.5625	0.17733990147783252	0.2696629213483146	150
results_3/epo	llama	guidelines-dummy	50	1	0.6133333333333333	0.9436619718309859	0.6600985221674877	0.7768115942028986	150
results_3/epo	llama	guidelines-no-examples	0	0	0.4533333333333333	0.8561151079136691	0.5862068965517241	0.6959064327485378	150
results_3/epo	llama	guidelines-no-examples	50	0	0.5733333333333334	0.9019607843137255	0.6798029556650246	0.7752808988764045	149
results_3/epo	llama	guidelines-no-examples	0	1	0.6133333333333333	0.8205128205128205	0.7881773399014779	0.8040201005025125	150
results_3/epo	llama	guidelines-no-examples	50	1	0.6066666666666667	0.9315068493150684	0.6699507389162561	0.7793696275071633	150
results_3/epo	llama	guidelines	0	0	0.14666666666666667	0.5454545454545454	0.08866995073891626	0.15254237288135594	149
results_3/epo	llama	guidelines	50	0	0.5666666666666667	0.944	0.5812807881773399	0.7195121951219512	149
results_3/epo	llama	guidelines	0	1	0.14666666666666667	0.5735294117647058	0.1921182266009852	0.2878228782287823	149
results_3/epo	llama	guidelines	50	1	0.15333333333333332	0.5666666666666667	0.16748768472906403	0.2585551330798479	149
results_3/epo	mistral	guidelines-dummy	0	0	0.7133333333333334	0.9248554913294798	0.7881773399014779	0.851063829787234	150
results_3/epo	mistral	guidelines-dummy	50	0	0.7933333333333333	0.9680851063829787	0.896551724137931	0.9309462915601023	150
results_3/epo	mistral	guidelines-dummy	0	1	0.8466666666666667	0.9646464646464646	0.9408866995073891	0.9526184538653367	150
results_3/epo	mistral	guidelines-dummy	50	1	0.8533333333333334	0.979381443298969	0.9359605911330049	0.9571788413098236	150
results_3/epo	mistral	guidelines-no-examples	0	0	0.16666666666666666	0	0.0	0	0
results_3/epo	mistral	guidelines-no-examples	50	0	0.8266666666666667	0.9783783783783784	0.8916256157635468	0.9329896907216494	150
results_3/epo	mistral	guidelines-no-examples	0	1	0.16666666666666666	0	0.0	0	0
results_3/epo	mistral	guidelines-no-examples	50	1	0.8733333333333333	0.9692307692307692	0.9310344827586207	0.949748743718593	150
results_3/epo	mistral	guidelines	0	0	0.16666666666666666	0	0.0	0	0
results_3/epo	mistral	guidelines	50	0	0.8	0.9481865284974094	0.9014778325123153	0.9242424242424244	150
results_3/epo	mistral	guidelines	0	1	0.16666666666666666	0	0.0	0	0
results_3/epo	mistral	guidelines	50	1	0.8133333333333334	0.9526315789473684	0.8916256157635468	0.9211195928753181	150
results_3/epo	qwen	guidelines-dummy	0	0	0.6466666666666666	0.8953488372093024	0.7586206896551724	0.8213333333333334	150
results_3/epo	qwen	guidelines-dummy	50	0	0.72	0.8826530612244898	0.8522167487684729	0.8671679197994987	150
results_3/epo	qwen	guidelines-dummy	0	1	0.26	0.9264705882352942	0.3103448275862069	0.4649446494464945	150
results_3/epo	qwen	guidelines-dummy	50	1	0.29333333333333333	0.8913043478260869	0.4039408866995074	0.5559322033898305	150
results_3/epo	qwen	guidelines-no-examples	0	0	0.7	0.8848167539267016	0.8325123152709359	0.8578680203045685	150
results_3/epo	qwen	guidelines-no-examples	50	0	0.6866666666666666	0.8372093023255814	0.8866995073891626	0.8612440191387561	150
results_3/epo	qwen	guidelines-no-examples	0	1	0.26666666666666666	0.9295774647887324	0.3251231527093596	0.4817518248175182	150
results_3/epo	qwen	guidelines-no-examples	50	1	0.02666666666666667	0.24444444444444444	0.1625615763546798	0.19526627218934908	148
results_3/epo	qwen	guidelines	0	0	0.6466666666666666	0.812206572769953	0.8522167487684729	0.8317307692307692	150
results_3/epo	qwen	guidelines	50	0	0.6466666666666666	0.9870967741935484	0.7536945812807881	0.8547486033519553	150
results_3/epo	qwen	guidelines	0	1	0.74	0.9230769230769231	0.8275862068965517	0.8727272727272727	150
results_3/epo	qwen	guidelines	50	1	0.5866666666666667	0.762114537444934	0.8522167487684729	0.8046511627906977	150
results_3/fra	claude	guidelines-dummy	0	0	0.5866666666666667	0.8611111111111112	0.6	0.7072243346007605	150
results_3/fra	claude	guidelines-dummy	50	0	0.6066666666666667	0.7423312883435583	0.7806451612903226	0.7610062893081762	150
results_3/fra	claude	guidelines-dummy	0	1	0.54	0.9142857142857143	0.4129032258064516	0.5688888888888889	150
results_3/fra	claude	guidelines-dummy	50	1	0.5866666666666667	0.84375	0.5225806451612903	0.6454183266932272	150
results_3/fra	claude	guidelines-no-examples	0	0	0.6133333333333333	0.8979591836734694	0.567741935483871	0.6956521739130436	150
results_3/fra	claude	guidelines-no-examples	50	0	0.62	0.7931034482758621	0.7419354838709677	0.7666666666666667	150
results_3/fra	claude	guidelines-no-examples	0	1	0.6	0.8484848484848485	0.5419354838709678	0.6614173228346457	150
results_3/fra	claude	guidelines-no-examples	50	1	0.62	0.7483870967741936	0.7483870967741936	0.7483870967741936	150
results_3/fra	claude	guidelines	0	0	0.5466666666666666	0.6580310880829016	0.8193548387096774	0.7298850574712643	150
results_3/fra	claude	guidelines	50	0	0.5333333333333333	0.6684210526315789	0.8193548387096774	0.7362318840579709	150
results_3/fra	claude	guidelines	0	1	0.6066666666666667	0.8114754098360656	0.6387096774193548	0.7148014440433212	150
results_3/fra	claude	guidelines	50	1	0.6133333333333333	0.7532467532467533	0.7483870967741936	0.7508090614886731	150
results_3/fra	gpt5	guidelines-dummy	0	0	0.5333333333333333	0.7019867549668874	0.6838709677419355	0.6928104575163399	150
results_3/fra	gpt5	guidelines-dummy	50	0	0.48	0.6395348837209303	0.7096774193548387	0.672782874617737	150
results_3/fra	gpt5	guidelines-dummy	0	1	0.47333333333333333	0.66	0.6387096774193548	0.6491803278688524	150
results_3/fra	gpt5	guidelines-dummy	50	1	0.46	0.5858585858585859	0.7483870967741936	0.6572237960339944	150
results_3/fra	gpt5	guidelines-no-examples	0	0	0.62	0.8240740740740741	0.5741935483870968	0.6768060836501902	150
results_3/fra	gpt5	guidelines-no-examples	50	0	0.64	0.7741935483870968	0.6193548387096774	0.6881720430107527	150
results_3/fra	gpt5	guidelines-no-examples	0	1	0.54	0.6420454545454546	0.7290322580645161	0.6827794561933535	150
results_3/fra	gpt5	guidelines-no-examples	50	1	0.5666666666666667	0.6938775510204082	0.6580645161290323	0.6754966887417219	150
results_3/fra	gpt5	guidelines	0	0	0.62	0.8214285714285714	0.5935483870967742	0.6891385767790262	150
results_3/fra	gpt5	guidelines	50	0	0.6466666666666666	0.8442622950819673	0.6645161290322581	0.7436823104693141	150
results_3/fra	gpt5	guidelines	0	1	0.64	0.8559322033898306	0.6516129032258065	0.73992673992674	150
results_3/fra	gpt5	guidelines	50	1	0.5933333333333334	0.8130841121495327	0.5612903225806452	0.6641221374045801	150
results_3/fra	llama	guidelines-dummy	0	0	0.19333333333333333	0.20465116279069767	0.2838709677419355	0.23783783783783782	150
results_3/fra	llama	guidelines-dummy	50	0	0.2866666666666667	0.452991452991453	0.6838709677419355	0.5449871465295629	150
results_3/fra	llama	guidelines-dummy	0	1	0.18666666666666668	0.4434782608695652	0.32903225806451614	0.3777777777777778	150
results_3/fra	llama	guidelines-dummy	50	1	0.36	0.44495412844036697	0.6258064516129033	0.5201072386058981	150
results_3/fra	llama	guidelines-no-examples	0	0	0.21333333333333335	0.19607843137254902	0.25806451612903225	0.22284122562674094	150
results_3/fra	llama	guidelines-no-examples	50	0	0.18666666666666668	0.3157894736842105	0.5419354838709678	0.3990498812351544	150
results_3/fra	llama	guidelines-no-examples	0	1	0.25333333333333335	0.2222222222222222	0.3096774193548387	0.2587601078167116	150
results_3/fra	llama	guidelines-no-examples	50	1	0.22	0.2626728110599078	0.36774193548387096	0.30645161290322576	150
results_3/fra	llama	guidelines	0	0	0.22666666666666666	0.2079207920792079	0.2709677419354839	0.23529411764705882	150
results_3/fra	llama	guidelines	50	0	0.21333333333333335	0.21359223300970873	0.2838709677419355	0.24376731301939059	150
results_3/fra	llama	guidelines	0	1	0.25333333333333335	0.19815668202764977	0.27741935483870966	0.23118279569892475	150
results_3/fra	llama	guidelines	50	1	0.31333333333333335	0.34615384615384615	0.4645161290322581	0.39669421487603307	150
results_3/fra	mistral	guidelines-dummy	0	0	0.6333333333333333	0.7709923664122137	0.6516129032258065	0.7062937062937061	150
results_3/fra	mistral	guidelines-dummy	50	0	0.52	0.6518987341772152	0.6645161290322581	0.6581469648562301	150
results_3/fra	mistral	guidelines-dummy	0	1	0.52	0.7037037037037037	0.6129032258064516	0.6551724137931035	150
results_3/fra	mistral	guidelines-dummy	50	1	0.5866666666666667	0.7328767123287672	0.6903225806451613	0.7109634551495015	150
results_3/fra	mistral	guidelines-no-examples	0	0	0.5533333333333333	0.776595744680851	0.47096774193548385	0.5863453815261044	150
results_3/fra	mistral	guidelines-no-examples	50	0	0.5866666666666667	0.7457627118644068	0.567741935483871	0.6446886446886447	150
results_3/fra	mistral	guidelines-no-examples	0	1	0.5466666666666666	0.7345132743362832	0.535483870967742	0.6194029850746268	150
results_3/fra	mistral	guidelines-no-examples	50	1	0.6133333333333333	0.7538461538461538	0.632258064516129	0.687719298245614	150
results_3/fra	mistral	guidelines	0	0	0.6333333333333333	0.7777777777777778	0.632258064516129	0.697508896797153	150
results_3/fra	mistral	guidelines	50	0	0.5066666666666667	0.6162790697674418	0.6838709677419355	0.6483180428134556	150
results_3/fra	mistral	guidelines	0	1	0.38	0	0.0	0	0
results_3/fra	mistral	guidelines	50	1	0.52	0.6415094339622641	0.6580645161290323	0.6496815286624203	150
results_3/fra	qwen	guidelines-dummy	0	0	0.37333333333333335	0	0.0	0	150
results_3/fra	qwen	guidelines-dummy	50	0	0.4866666666666667	0.7945205479452054	0.3741935483870968	0.5087719298245614	150
results_3/fra	qwen	guidelines-dummy	0	1	0.4	0.9333333333333333	0.09032258064516129	0.16470588235294115	150
results_3/fra	qwen	guidelines-dummy	50	1	0.48	0.6739130434782609	0.4	0.5020242914979757	150
results_3/fra	qwen	guidelines-no-examples	0	0	0.5	0.7727272727272727	0.32903225806451614	0.46153846153846156	150
results_3/fra	qwen	guidelines-no-examples	50	0	0.44	0.6857142857142857	0.15483870967741936	0.25263157894736843	150
results_3/fra	qwen	guidelines-no-examples	0	1	0.4266666666666667	0.68	0.32903225806451614	0.44347826086956527	150
results_3/fra	qwen	guidelines-no-examples	50	1	0.49333333333333335	0.8108108108108109	0.3870967741935484	0.5240174672489083	150
results_3/fra	qwen	guidelines	0	0	0.5066666666666667	0.6574074074074074	0.45806451612903226	0.5399239543726236	150
results_3/fra	qwen	guidelines	50	0	0.5466666666666666	0.8024691358024691	0.41935483870967744	0.5508474576271186	150
results_3/fra	qwen	guidelines	0	1	0.48	0.8461538461538461	0.2838709677419355	0.4251207729468599	150
results_3/fra	qwen	guidelines	50	1	0.5466666666666666	0.8589743589743589	0.432258064516129	0.575107296137339	150
results_3/hrv	claude	guidelines-dummy	0	0	0.4	0.868421052631579	0.5344129554655871	0.6616541353383459	150
results_3/hrv	claude	guidelines-dummy	50	0	0.48	0.8617021276595744	0.6558704453441295	0.7448275862068965	150
results_3/hrv	claude	guidelines-dummy	0	1	0.38666666666666666	0.8970588235294118	0.4939271255060729	0.6370757180156659	150
results_3/hrv	claude	guidelines-dummy	50	1	0.3466666666666667	0.8518518518518519	0.46558704453441296	0.6020942408376962	150
results_3/hrv	claude	guidelines-no-examples	0	0	0.5	0.8907103825136612	0.659919028340081	0.7581395348837209	150
results_3/hrv	claude	guidelines-no-examples	50	0	0.5066666666666667	0.8783068783068783	0.6720647773279352	0.7614678899082569	150
results_3/hrv	claude	guidelines-no-examples	0	1	0.3466666666666667	0.8914728682170543	0.46558704453441296	0.6117021276595744	150
results_3/hrv	claude	guidelines-no-examples	50	1	0.37333333333333335	0.8823529411764706	0.48582995951417	0.6266318537859007	150
results_3/hrv	claude	guidelines	0	0	0.3933333333333333	0.8860759493670886	0.5668016194331984	0.6913580246913581	150
results_3/hrv	claude	guidelines	50	0	0.43333333333333335	0.88	0.6234817813765182	0.7298578199052134	150
results_3/hrv	claude	guidelines	0	1	0.38666666666666666	0.8903225806451613	0.5587044534412956	0.6865671641791046	150
results_3/hrv	claude	guidelines	50	1	0.36666666666666664	0.8581560283687943	0.4898785425101215	0.6237113402061856	150
results_3/hrv	gpt5	guidelines-dummy	0	0	0.48	0.8549222797927462	0.6680161943319838	0.7499999999999999	150
results_3/hrv	gpt5	guidelines-dummy	50	0	0.56	0.8138528138528138	0.7611336032388664	0.7866108786610877	150
results_3/hrv	gpt5	guidelines-dummy	0	1	0.54	0.8826530612244898	0.7004048582995951	0.7810383747178329	150
results_3/hrv	gpt5	guidelines-dummy	50	1	0.5666666666666667	0.825531914893617	0.7854251012145749	0.8049792531120331	150
results_3/hrv	gpt5	guidelines-no-examples	0	0	0.5133333333333333	0.8	0.6639676113360324	0.7256637168141594	150
results_3/hrv	gpt5	guidelines-no-examples	50	0	0.5533333333333333	0.8440366972477065	0.7449392712550608	0.7913978494623656	150
results_3/hrv	gpt5	guidelines-no-examples	0	1	0.44	0.8152173913043478	0.6072874493927125	0.6960556844547563	150
results_3/hrv	gpt5	guidelines-no-examples	50	1	0.48	0.8199052132701422	0.7004048582995951	0.7554585152838428	150
results_3/hrv	gpt5	guidelines	0	0	0.5	0.8645833333333334	0.6720647773279352	0.7562642369020502	150
results_3/hrv	gpt5	guidelines	50	0	0.5733333333333334	0.8545454545454545	0.7611336032388664	0.8051391862955032	150
results_3/hrv	gpt5	guidelines	0	1	0.5	0.8894736842105263	0.6842105263157895	0.7734553775743708	150
results_3/hrv	gpt5	guidelines	50	1	0.5	0.8454106280193237	0.708502024291498	0.7709251101321586	150
results_3/hrv	llama	guidelines-dummy	0	0	0.1	0.5	0.012145748987854251	0.023715415019762844	150
results_3/hrv	llama	guidelines-dummy	50	0	0.42	0.8837209302325582	0.46153846153846156	0.6063829787234043	150
results_3/hrv	llama	guidelines-dummy	0	1	0.0	0.0	0.0	0	150
results_3/hrv	llama	guidelines-dummy	50	1	0.4066666666666667	0.889763779527559	0.4574898785425101	0.6042780748663101	150
results_3/hrv	llama	guidelines-no-examples	0	0	0.10666666666666667	0.3473684210526316	0.26720647773279355	0.30205949656750575	150
results_3/hrv	llama	guidelines-no-examples	50	0	0.4066666666666667	0.8803418803418803	0.41700404858299595	0.5659340659340659	150
results_3/hrv	llama	guidelines-no-examples	0	1	0.2	0.2978723404255319	0.11336032388663968	0.16422287390029328	150
results_3/hrv	llama	guidelines-no-examples	50	1	0.09333333333333334	0.3916349809885932	0.41700404858299595	0.40392156862745104	150
results_3/hrv	llama	guidelines	0	0	0.34	0.7205882352941176	0.3967611336032389	0.5117493472584856	150
results_3/hrv	llama	guidelines	50	0	0.4066666666666667	0.8793103448275862	0.41295546558704455	0.5619834710743802	150
results_3/hrv	llama	guidelines	0	1	0.2866666666666667	0.8939393939393939	0.2388663967611336	0.3769968051118211	150
results_3/hrv	llama	guidelines	50	1	0.31333333333333335	0.9090909090909091	0.2834008097165992	0.43209876543209874	150
results_3/hrv	mistral	guidelines-dummy	0	0	0.48	0.8777777777777778	0.6396761133603239	0.7400468384074941	150
results_3/hrv	mistral	guidelines-dummy	50	0	0.48	0.8631578947368421	0.6639676113360324	0.7505720823798627	150
results_3/hrv	mistral	guidelines-dummy	0	1	0.42	0.8766233766233766	0.5465587044534413	0.6733167082294266	150
results_3/hrv	mistral	guidelines-dummy	50	1	0.43333333333333335	0.8719512195121951	0.5789473684210527	0.6958637469586375	150
results_3/hrv	mistral	guidelines-no-examples	0	0	0.09333333333333334	0	0.0	0	0
results_3/hrv	mistral	guidelines-no-examples	50	0	0.4266666666666667	0.9037037037037037	0.4939271255060729	0.6387434554973822	150
results_3/hrv	mistral	guidelines-no-examples	0	1	0.4	0.9196428571428571	0.41700404858299595	0.5738161559888579	150
results_3/hrv	mistral	guidelines-no-examples	50	1	0.4	0.9166666666666666	0.44534412955465585	0.5994550408719346	150
results_3/hrv	mistral	guidelines	0	0	0.09333333333333334	0	0.0	0	0
results_3/hrv	mistral	guidelines	50	0	0.3933333333333333	0.9140625	0.47368421052631576	0.624	150
results_3/hrv	mistral	guidelines	0	1	0.09333333333333334	0	0.0	0	0
results_3/hrv	mistral	guidelines	50	1	0.4	0.9262295081967213	0.4574898785425101	0.6124661246612466	150
results_3/hrv	qwen	guidelines-dummy	0	0	0.35333333333333333	0.8303571428571429	0.3765182186234818	0.5181058495821727	150
results_3/hrv	qwen	guidelines-dummy	50	0	0.43333333333333335	0.8387096774193549	0.5263157894736842	0.6467661691542289	150
results_3/hrv	qwen	guidelines-dummy	0	1	0.37333333333333335	0.7819548872180451	0.42105263157894735	0.5473684210526316	150
results_3/hrv	qwen	guidelines-dummy	50	1	0.38	0.8615384615384616	0.4534412955465587	0.5941644562334217	150
results_3/hrv	qwen	guidelines-no-examples	0	0	0.36	0.7922077922077922	0.4939271255060729	0.6084788029925188	150
results_3/hrv	qwen	guidelines-no-examples	50	0	0.42	0.8209876543209876	0.5384615384615384	0.6503667481662592	150
results_3/hrv	qwen	guidelines-no-examples	0	1	0.35333333333333333	0.8378378378378378	0.5020242914979757	0.6278481012658228	150
results_3/hrv	qwen	guidelines-no-examples	50	1	0.38	0.8246753246753247	0.5141700404858299	0.6334164588528677	150
results_3/hrv	qwen	guidelines	0	0	0.4266666666666667	0.86	0.5222672064777328	0.6498740554156172	150
results_3/hrv	qwen	guidelines	50	0	0.32	0.8446601941747572	0.3522267206477733	0.4971428571428571	150
results_3/hrv	qwen	guidelines	0	1	0.4	0.8125	0.5789473684210527	0.6761229314420805	150
results_3/hrv	qwen	guidelines	50	1	0.34	0.8074074074074075	0.44129554655870445	0.5706806282722514	150
results_3/ita	claude	guidelines-dummy	0	0	0.6666666666666666	0.8957055214723927	0.7192118226600985	0.7978142076502732	150
results_3/ita	claude	guidelines-dummy	50	0	0.6666666666666666	0.8764044943820225	0.7684729064039408	0.8188976377952757	150
results_3/ita	claude	guidelines-dummy	0	1	0.5866666666666667	0.9084507042253521	0.6354679802955665	0.7478260869565218	150
results_3/ita	claude	guidelines-dummy	50	1	0.6333333333333333	0.8869047619047619	0.7339901477832512	0.8032345013477089	150
results_3/ita	claude	guidelines-no-examples	0	0	0.6533333333333333	0.8516483516483516	0.7635467980295566	0.8051948051948051	150
results_3/ita	claude	guidelines-no-examples	50	0	0.7133333333333334	0.8829787234042553	0.8177339901477833	0.8491048593350384	150
results_3/ita	claude	guidelines-no-examples	0	1	0.6466666666666666	0.8666666666666667	0.7684729064039408	0.8146214099216711	150
results_3/ita	claude	guidelines-no-examples	50	1	0.6466666666666666	0.8693181818181818	0.7536945812807881	0.8073878627968337	150
results_3/ita	claude	guidelines	0	0	0.64	0.8256410256410256	0.7931034482758621	0.8090452261306532	150
results_3/ita	claude	guidelines	50	0	0.68	0.848780487804878	0.8571428571428571	0.8529411764705881	150
results_3/ita	claude	guidelines	0	1	0.6	0.8555555555555555	0.7586206896551724	0.804177545691906	150
results_3/ita	claude	guidelines	50	1	0.6466666666666666	0.8494623655913979	0.7783251231527094	0.8123393316195373	150
results_3/ita	gpt5	guidelines-dummy	0	0	0.5533333333333333	0.8154761904761905	0.6748768472906403	0.738544474393531	150
results_3/ita	gpt5	guidelines-dummy	50	0	0.5933333333333334	0.803921568627451	0.8078817733990148	0.8058968058968059	150
results_3/ita	gpt5	guidelines-dummy	0	1	0.5333333333333333	0.7976878612716763	0.6798029556650246	0.7340425531914893	150
results_3/ita	gpt5	guidelines-dummy	50	1	0.5866666666666667	0.8131313131313131	0.7931034482758621	0.8029925187032418	150
results_3/ita	gpt5	guidelines-no-examples	0	0	0.5266666666666666	0.7341040462427746	0.625615763546798	0.6755319148936171	150
results_3/ita	gpt5	guidelines-no-examples	50	0	0.5666666666666667	0.8255813953488372	0.6995073891625616	0.7573333333333334	150
results_3/ita	gpt5	guidelines-no-examples	0	1	0.52	0.8209876543209876	0.6551724137931034	0.7287671232876713	150
results_3/ita	gpt5	guidelines-no-examples	50	1	0.5933333333333334	0.901840490797546	0.7241379310344828	0.8032786885245902	150
results_3/ita	gpt5	guidelines	0	0	0.5933333333333334	0.7938144329896907	0.7586206896551724	0.7758186397984886	150
results_3/ita	gpt5	guidelines	50	0	0.6133333333333333	0.8674698795180723	0.7093596059113301	0.7804878048780487	150
results_3/ita	gpt5	guidelines	0	1	0.5266666666666666	0.7624309392265194	0.6798029556650246	0.71875	150
results_3/ita	gpt5	guidelines	50	1	0.62	0.8728323699421965	0.7438423645320197	0.803191489361702	150
results_3/ita	llama	guidelines-dummy	0	0	0.48	0.7243243243243244	0.6600985221674877	0.6907216494845361	150
results_3/ita	llama	guidelines-dummy	50	0	0.47333333333333333	0.8308823529411765	0.5566502463054187	0.6666666666666666	150
results_3/ita	llama	guidelines-dummy	0	1	0.21333333333333335	0.5606060606060606	0.18226600985221675	0.275092936802974	150
results_3/ita	llama	guidelines-dummy	50	1	0.52	0.7962962962962963	0.6354679802955665	0.7068493150684931	150
results_3/ita	llama	guidelines-no-examples	0	0	0.06666666666666667	0.26959247648902823	0.4236453201970443	0.32950191570881227	150
results_3/ita	llama	guidelines-no-examples	50	0	0.49333333333333335	0.7531645569620253	0.5862068965517241	0.6592797783933517	150
results_3/ita	llama	guidelines-no-examples	0	1	0.16	0.17391304347826086	0.03940886699507389	0.0642570281124498	150
results_3/ita	llama	guidelines-no-examples	50	1	1.0	1.0	1.0	1.0	150
results_3/ita	llama	guidelines	0	0	0.06	0.25	0.35960591133004927	0.29494949494949496	150
results_3/ita	llama	guidelines	50	0	0.07333333333333333	0.3	0.4729064039408867	0.367112810707457	150
results_3/ita	llama	guidelines	0	1	0.14	0.24444444444444444	0.054187192118226604	0.08870967741935483	150
results_3/ita	llama	guidelines	50	1	0.4866666666666667	0.7616279069767442	0.645320197044335	0.6986666666666667	150
results_3/ita	mistral	guidelines-dummy	0	0	0.15333333333333332	0	0.0	0	0
results_3/ita	mistral	guidelines-dummy	50	0	0.49333333333333335	0.7447916666666666	0.7044334975369458	0.7240506329113925	150
results_3/ita	mistral	guidelines-dummy	0	1	0.5	0.7575757575757576	0.6157635467980296	0.6793478260869565	150
results_3/ita	mistral	guidelines-dummy	50	1	0.4866666666666667	0.8	0.6502463054187192	0.7173913043478262	150
results_3/ita	mistral	guidelines-no-examples	0	0	0.54	0.8159509202453987	0.6551724137931034	0.726775956284153	150
results_3/ita	mistral	guidelines-no-examples	50	0	0.5666666666666667	0.8607594936708861	0.6699507389162561	0.7534626038781163	150
results_3/ita	mistral	guidelines-no-examples	0	1	0.5666666666666667	0.8835616438356164	0.6354679802955665	0.7392550143266476	150
results_3/ita	mistral	guidelines-no-examples	50	1	0.5266666666666666	0.8354430379746836	0.6502463054187192	0.7313019390581716	150
results_3/ita	mistral	guidelines	0	0	0.5333333333333333	0.8	0.6699507389162561	0.7292225201072385	150
results_3/ita	mistral	guidelines	50	0	0.5133333333333333	0.7091836734693877	0.6847290640394089	0.6967418546365916	150
results_3/ita	mistral	guidelines	0	1	0.4866666666666667	0.7975460122699386	0.6403940886699507	0.7103825136612022	150
results_3/ita	mistral	guidelines	50	1	0.5466666666666666	0.834319526627219	0.6945812807881774	0.7580645161290323	150
results_3/ita	qwen	guidelines-dummy	0	0	0.42	0.7279411764705882	0.4876847290640394	0.584070796460177	150
results_3/ita	qwen	guidelines-dummy	50	0	0.4533333333333333	0.6628571428571428	0.5714285714285714	0.6137566137566137	150
results_3/ita	qwen	guidelines-dummy	0	1	0.37333333333333335	0.6232558139534884	0.6600985221674877	0.6411483253588517	150
results_3/ita	qwen	guidelines-dummy	50	1	0.38666666666666666	0.6766467065868264	0.5566502463054187	0.6108108108108108	150
results_3/ita	qwen	guidelines-no-examples	0	0	0.41333333333333333	0.6341463414634146	0.5123152709359606	0.566757493188011	150
results_3/ita	qwen	guidelines-no-examples	50	0	0.4066666666666667	0.6708074534161491	0.5320197044334976	0.5934065934065934	150
results_3/ita	qwen	guidelines-no-examples	0	1	0.3933333333333333	0.5703125	0.7192118226600985	0.6361655773420479	150
results_3/ita	qwen	guidelines-no-examples	50	1	0.38666666666666666	0.8090909090909091	0.43842364532019706	0.5686900958466453	150
results_3/ita	qwen	guidelines	0	0	0.4533333333333333	0.7642857142857142	0.5270935960591133	0.6239067055393586	150
results_3/ita	qwen	guidelines	50	0	0.46	0.7052023121387283	0.6009852216748769	0.648936170212766	150
